"disaster_type","disaster_name","pcode","Completely.damaged..abs..","Partly.damaged..abs..","Total.damaged.houses..abs..","total_damage_houses_0p25weight","Partly.damaged..rel..","Completely.damaged..rel..","Total.damaged.houses..rel..","total_damage_houses_0p25weight_perc","ratio_comp_part","Total...of.houses","Wind.speed","Distance.to.typhoon","rainfall","distance_first_impact","Slope","Elevation","ruggedness_stdev","Ruggedness","slope_stdev","Population","land_area","Population.density","Poverty.incidence","X..strong.roof.type","X..strong.wall.type","X..skilled.Agriculture.Forestry.Fishermen","Region","prov","Experience","Prop.Completely.Damaged","Prop.Damaged","td.residual"
"Typhoon","Haima","PH012802000",53,351,404,140.75,4.358218221,0.658078535,5.016296756,1.74763309,0.309445877,8053.75,110,0.348974368,188.4,177.956904,2.127614251,23.79743202,12.14330858,12.05174624,2.49154601,32496,63.011,515.7043,0.1141,0.994298302,0.91136452,0.102778209,"north luzon","0",3.262295082,0.131188118847409,0.05016296756,-0.119199956595548
"Typhoon","Koppu","PH012927000",1,23,24,6.75,0.49043126,0.021323098,0.511754358,0.143930913,0.685253407,4689.749999,91.81374259,20.3636781,369.6,193.6596681,7.103035207,66.57916812,22.81123977,35.62358082,5.152496505,18759,54.3877,344.9129,0.179,0.966239814,0.820023283,0.127138973,"north luzon","0",2.068965517,0.041666666178151,0.00511754358,-0.129289021944673
"Typhoon","Rammasun","PH045622000",2866,9413,12279,5219.25,39.56413463,12.04619248,51.61032711,21.93722614,0.321618903,23791.75,135.6349292,8.037349022,274.5,220.8127624,6.249411361,88.4761155,19.68462281,32.61748975,4.482584026,95168,441.7281,215.4447,0.2313,0.740253458,0.507884299,0.11083674,"metro luzon","0",1.72,0.233406629148567,0.5161032711,0.03678718521859
"Typhoon","Bopha","PH166815000",5,56,61,19,0.983361868,0.087800167,1.071162035,0.333640634,0.548462781,5694.750001,60,113.1308933,242.1700944,133.2298551,7.8106986,102.4479655,31.15188916,41.55320816,6.578142306,22777,114.0194,199.7628,0.3737,0.579815303,0.302110818,0.106984503,"minandao","0",1,0.0819672132984063,0.01071162035,-0.139441967680209
"Typhoon","Haima","PH023102000",1,1,2,1.25,0.009289148,0.009289148,0.018578296,0.011611435,1,10765.24995,70,105.4733151,474.1714286,105.2683159,1.902786483,70.861429,7.327487582,11.58832705,1.463439589,43061,225.7116,190.7793,0.1756,0.946918853,0.74201749,0.08820046,"north luzon","0",1.716981132,0.5,0.00018578296,-0.0635441231815725
"Typhoon","Bopha","PH160308000",4,208,212,56,1.116149285,0.021464409,1.137613694,0.300501731,0.482699598,18635.5,72.02342608,72.69153092,296.927365,117.399357,3.127555817,70.98491064,21.53392005,17.24900112,4.504147429,74546,442.2385,168.5653,0.3079,0.79260355,0.393858715,0.072093585,"minandao","0",1.142857143,0.0188679242463479,0.01137613694,-0.112368354071885
"Typhoon","Sarika","PH037114000",1,4,5,2,0.015271401,0.00381785,0.019089252,0.007635701,0.98871873,26192.74972,40,141.8442865,143.2,174.6840557,11.93001422,240.2855893,35.8312523,58.29337803,7.726653267,104771,282.211,371.2538,0.1169,0.906814965,0.812924071,0.032327648,"metro luzon","0",2.777777778,0.1999999790458,0.00019089252,-0.0210691798788504
"Typhoon","Haiyan","PH072231000",5092,4999,10091,6341.75,36.1382202,36.81052555,72.94874575,45.8450806,1.018102789,13833,190,0.972685354,434.6230089,118.1336236,2.138074284,27.66145487,9.772364907,12.09325125,1.946969583,55337,91.7616,603.0522,0.2388,0.964942756,0.511168995,0.081598352,"central","0",1.277777778,0.504608066547875,0.7294874575,-0.0787488355678921
"Typhoon","Hagupit","PH084821000",29,677,706,198.25,34.47046843,1.476578411,35.94704684,10.09419552,0.069820854,1964,105.6358625,0.89866727,208.8,156.3514843,11.29352379,60.18341014,26.51511573,54.09718396,6.161610154,7851,21.9778,357.2267,0.4568,0.525320317,0.409506399,0.217795316,"central","0",2.333333333,0.0410764872444804,0.3594704684,-0.109856910376184
"Typhoon","Haima","PH012807000",1,30,31,8.5,7.657945118,0.255264837,7.913209955,2.169751117,0.144984153,391.75,111.244204,5.382044244,213.6,151.2631497,20.40125279,764.7572137,43.43542515,102.1196513,9.221517341,1567,197.8154,7.9215,0.1427,0.983552632,0.898026316,0.16145501,"north luzon","0",3.262295082,0.0322580644835172,0.07913209955,-0.0636993606757865
"Typhoon","Bopha","PH103520000",1,50,51,13.5,1.509092281,0.030181846,1.539274127,0.407454916,0.410579497,3313.249999,90,41.85363247,351.2886753,255.692516,10.39485419,463.9950773,29.09271102,51.04864857,6.358297716,13260,132.076,100.3967,0.6985,0.939905734,0.071877455,0.20440655,"minandao","0",1,0.0196078433792839,0.01539274127,-0.0996730012211777
"Typhoon","Haima","PH012926000",185,1898,2083,659.5,25.03875202,2.440552752,27.47930477,8.700240757,0.132132014,7580.250001,79.97596716,96.65548173,294,180.6391805,4.076380178,36.4547064,25.11302046,21.24013935,5.336381384,30321,64.3544,471.1563,0.1506,0.977286402,0.85454272,0.104745886,"north luzon","0",2.068965517,0.0888142102730498,0.2747930477,0.196510965205633
"Typhoon","Melor","PH084813000",3573,6155,9728,5111.75,63.57485927,36.90543821,99.99,52.79915302,0.586999935,9681.499998,109.8025791,18.45128735,240.8,47.85506028,8.541438239,106.7368159,29.12640107,45.47838279,6.189824625,38717,368.4744,105.0738,0.5363,0.469530734,0.377164002,0.116769096,"central","0",2.333333333,0.369091291229123,0.9999,0.45933108905666
"Typhoon","Rammasun","PH043411000",767,4371,5138,1859.75,15.60959931,2.739090065,18.34868938,6.641489894,0.225116211,28002,122.1430879,13.59517958,314.4,341.7418279,9.553225606,257.864991,41.84813901,48.00050446,8.529644478,112014,64.2046,1744.6478,0.0273,0.978746437,0.895065291,0.014106135,"metro luzon","0",1,0.149279875432716,0.1834868938,0.0185338752779732
"Typhoon","Koppu","PH031416000",1,36,37,10,0.270199272,0.007505535,0.277704807,0.075055353,0.793186989,13323.50001,40.01431042,147.814467,154.8,169.7702755,0.685985719,4.41928839,2.900531974,5.314951752,0.44756355,53294,51.9764,1025.3516,0.1043,0.940141152,0.89067804,0.03553871,"metro luzon","0",1.909090909,0.0270270258591527,0.00277704807,-0.00997510232205035
"Typhoon","Goni","PH012802000",2,1,3,2.25,0.012416576,0.024833152,0.037249728,0.027937296,1.012264296,8053.750084,40,211.4251782,528,211.7410093,2.127614251,23.79743202,12.14330858,12.05174624,2.49154601,32496,63.011,515.7043,0.1141,0.994298302,0.91136452,0.102778209,"north luzon","0",3.262295082,0.666666666666667,0.00037249728,-0.0097835043409064
"Typhoon","Koppu","PH015506000",6,62,68,21.5,0.432394735,0.041844652,0.474239386,0.149943335,0.727344653,14338.75001,94.50048255,19.99179488,471,115.6723365,0.581039136,40.97491497,1.96443218,4.100558734,0.382062022,57355,89.7389,639.1346,0.106,0.955909369,0.819657073,0.072182024,"north luzon","0",2.568181818,0.0882352947378352,0.00474239386,-0.118825025416602
"Typhoon","Koppu","PH034901000",9,455,464,122.75,2.864202194,0.056654549,2.920856743,0.772705097,0.273447013,15885.75,70.25362278,70.36261295,324.4,110.0537538,0.506163558,28.10434174,1.748405457,3.870448081,0.308908983,63543,109.3565,581.0628,0.1899,0.936710677,0.851649928,0.06222558,"north luzon","0",1.551724138,0.0193965517602929,0.02920856743,-0.026691020281565
"Typhoon","Bopha","PH104210000",23,78,101,42.5,0.21998477,0.064867304,0.284852074,0.119863497,0.872852949,35457.00004,70,69.74764163,308.2835512,313.6795716,4.697178867,215.8374392,30.65564256,24.36491758,5.677625449,141840,180.8551,784.2823,0.2093,0.902653075,0.430601499,0.053219393,"minandao","0",1,0.227722772346744,0.00284852074,-0.0378255207808638
"Typhoon","Koppu","PH012929000",1,5,6,2.25,0.730727073,0.146145415,0.876872488,0.328827183,0.662233481,684.2500001,70.81827477,45.71601086,399.6,165.0705077,20.37501288,820.3933508,46.63218858,101.9877637,9.426294259,2737,105.2857,25.996,0.2301,0.998050682,0.471734893,0.160394593,"north luzon","0",2.068965517,0.166666667046806,0.00876872488,-0.0360096837973831
"Typhoon","Melor","PH056211000",2020,3294,5314,2843.5,35.57427507,21.8154328,57.38970787,30.70900157,0.623810937,9259.5,127.0301573,10.49326053,168.48,144.9558843,7.739885921,99.1991391,30.39629192,39.19191924,6.470111105,37038,134.2778,275.8352,0.4412,0.34832664,0.489558233,0.099708408,"central","0",2.8,0.380127963874927,0.5738970787,-0.0237334645180024
"Typhoon","Kalmaegi","PH025012000",2,8,10,4,0.197775031,0.049443758,0.247218789,0.098887515,0.876160991,4044.999994,40,197.9098738,286.9714286,217.2637928,18.97632104,944.3663159,41.50020863,94.8961646,8.832488396,16180,283.5499,57.0623,0.2365,0.961838216,0.509809191,0.164091471,"north luzon","0",3.541666667,0.200000000809,0.00247218789,-0.00252134828468031
"Typhoon","Utor","PH025706000",110,1463,1573,475.75,24.91909385,1.873616079,26.79270993,8.103389542,0.110868694,5871,131.5651014,11.46189279,667,37.13664369,17.7861123,754.4225651,45.35073504,88.47906855,9.355994842,23484,1376.556,17.06,0.262,0.948251176,0.398078103,0.191619826,"north luzon","0",3,0.0699300699292869,0.2679270993,-0.111678833002262
"Typhoon","Haiyan","PH063047000",46,26,72,52.5,0.40617067,0.718609647,1.124780316,0.820152314,1.222191362,6401.250002,90,61.7699933,286.4032488,264.0489626,0.561718817,6.9533641,1.855479224,3.839156876,0.384266587,25608,45.2631,565.7646,0.1677,0.884233926,0.55249658,0.022378442,"central","0",1.228571429,0.638888889481597,0.01124780316,-0.0953569663597595
"Typhoon","Goni","PH012801000",1,30,31,8.5,6.696428571,0.223214286,6.919642857,1.897321429,0.158932715,448,40,173.0226707,493.2,173.3384008,16.82703785,558.7500188,39.76237568,84.40795343,8.536798149,1808,127.0823,14.227,0.1791,0.97323601,0.610705596,0.155691964,"north luzon","0",3.262295082,0.0322580645580853,0.06919642857,0.0536155804799773
"Typhoon","Haima","PH012822000",28,205,233,79.25,3.399527383,0.464325691,3.863853074,1.314207537,0.332837045,6030.25,105.8449906,9.681665733,220.2,153.8535573,4.631416541,118.8286717,32.81573429,23.41469146,6.887338834,24121,103.1912,233.75,0.1333,0.977609108,0.898481973,0.178475188,"north luzon","0",3.262295082,0.120171673743099,0.03863853074,-0.119488438476287
"Typhoon","Koppu","PH015508000",333,4098,4431,1357.5,32.58458236,2.647795492,35.23237785,10.79394108,0.108615181,12576.5,79.24330706,41.69548311,463.2,202.161335,2.544234064,70.56668382,15.65045115,14.13835738,3.361497729,50306,205.8743,244.3537,0.124,0.885807771,0.644417178,0.142249434,"north luzon","0",2.568181818,0.0751523358222613,0.3523237785,0.270113931896472
"Typhoon","Rammasun","PH045812000",24,13,37,27.25,0.044131376,0.081473309,0.125604685,0.092506153,1.035763635,29457.49993,67.40484789,65.30943634,286.8,347.9120735,12.24233159,366.1151834,38.12922578,61.3166744,8.172085138,117827,328.3396,358.8531,0.1019,0.941873278,0.692926992,0.036535687,"metro luzon","0",1.181818182,0.648648647142421,0.00125604685,-0.0276150707192451
"Typhoon","Kalmaegi","PH021520000",2,26,28,8.5,0.440733992,0.033902615,0.474636606,0.144086113,0.717622143,5899.250004,80,16.64293608,150,68.80351819,1.814960338,45.70609025,8.121265615,10.73739064,1.649621247,23597,152.3018,154.936,0.1559,0.933816863,0.689392566,0.126965292,"north luzon","0",3.216216216,0.0714285720305357,0.00474636606,-0.107641388456222
"Typhoon","Hagupit","PH051729000",13,371,384,105.75,7.068012955,0.247666222,7.315679177,2.014669461,0.154643557,5249,50,108.6131314,154.9714286,274.8521399,14.66786829,278.2062618,32.89272679,71.9882388,7.277347286,20996,185.2172,113.359,0.4881,0.527736503,0.478207033,0.125500095,"central","0",2.104477612,0.0338541666478002,0.07315679177,0.00383004078348934
"Typhoon","Melor","PH175902000",256,1056,1312,520,76.30057803,18.49710983,94.79768786,37.57225434,0.252224632,1384,141.3484399,2.506210393,328.8,341.5943439,17.22623177,198.8944299,41.705308,86.08449577,8.56454642,5528,33.5121,164.9639,0.3065,0.797040169,0.670190275,0.190570809,"central","0",2.034482759,0.195121951258105,0.9479768786,0.431021291992641
"Typhoon","Rammasun","PH045610000",1687,3500,5187,2562,19.69805693,9.494463439,29.19252037,14.41897767,0.507026504,17768.25,116.5241626,11.26549732,295.2,212.3955361,5.259352676,75.55060475,17.9945455,28.24980568,3.960937369,71048,297.4219,238.88,0.3058,0.705403453,0.404897906,0.123746008,"metro luzon","0",1.72,0.325236167301165,0.2919252037,-0.0770262332909307
"Typhoon","Haima","PH142703000",12,57,69,26.25,1.337400282,0.281557954,1.618958236,0.615908024,0.548283477,4261.999999,63.121678,131.921057,315.6,151.2689009,18.32531488,861.9715925,46.25205498,91.43806081,9.493193543,17042,136.8896,124.4942,0.253,0.996838172,0.442368497,0.117785077,"north luzon","0",2.555555556,0.173913043424549,0.01618958236,-0.00958705509057331
"Typhoon","Haima","PH025002000",1,74,75,19.5,0.79516454,0.010745467,0.805910007,0.209536602,0.563037785,9306.249997,50,190.1012923,341.7,199.1615636,13.67064503,682.8202205,39.01418283,66.86570534,8.465021939,37225,335.5302,110.9434,0.1192,0.939183625,0.666509822,0.085157824,"north luzon","0",3.541666667,0.0133333336311333,0.00805910007,-0.00188761564037204
"Typhoon","Bopha","PH104317000",56,370,426,148.5,4.276838607,0.647305303,4.92414391,1.716514954,0.312176556,8651.25,69.72003371,83.26328832,282.0719049,212.7300809,9.085457101,103.1096899,27.32852763,46.67988693,6.038273468,34605,138.5734,249.7228,0.4824,0.683931133,0.315351506,0.13515388,"minandao","0",1,0.131455399117285,0.0492414391,-0.103777007986545
"Typhoon","Kalmaegi","PH013301000",1,16,17,5,0.100483577,0.006280224,0.106763801,0.031401118,0.914398219,15922.99997,40,187.1937303,321,245.9029308,4.92912368,51.48411734,28.40137641,25.63941351,5.978538444,63692,54.871,1160.7646,0.1085,0.985153685,0.832065055,0.067810714,"north luzon","0",3.210526316,0.0588235332685467,0.00106763801,-0.011280436252654
"Typhoon","Haiyan","PH060405000",282,1914,2196,760.5,40.28837552,5.935904857,46.22428038,16.00799874,0.167986867,4750.75,152.8951318,31.72877713,324.6253834,354.7221187,10.99704806,216.4646611,32.71256465,56.1543743,7.123316432,19050,80.9346,235.3739,0.1854,0.78525717,0.524057834,0.095932221,"central","0",1,0.128415300534745,0.4622428038,-0.0558473181431679
"Typhoon","Nock-Ten","PH052007000",47,953,1000,285.25,41.04662431,2.024335092,43.07095941,12.28599117,0.071928131,2321.75,88.91588083,45.25285961,241.2,40.07035689,8.130651022,95.00953975,29.86249415,41.80106277,6.54040365,9287,61.1265,151.9264,0.3143,0.621325361,0.576980568,0.133843006,"central","catanduane",1.875,0.0469999999937313,0.4307095941,0.125952998385306
"Typhoon","Haima","PH021515000",1063,4490,5553,2185.5,64.4605556,15.26092886,79.72148446,31.37606776,0.248408048,6965.5,116.8997278,6.651224568,413.4,44.99794052,2.430819846,49.65183525,8.915994701,13.57677312,1.87164863,27862,90.4713,307.9655,0.1428,0.961285008,0.800823723,0.062019955,"north luzon","0",3.216216216,0.191428056857836,0.7972148446,0.504873301430111
"Typhoon","Bopha","PH166724000",1,3,4,1.75,0.007785282,0.002595094,0.010380376,0.004541414,0.994849907,38534.24963,49.10995919,179.3135805,517.0486361,265.1937393,7.644149918,77.39568943,28.99908918,38.17816468,6.369493024,154117,350.8237,439.2995,0.2154,0.873578847,0.586167997,0.05155803,"minandao","0",1.181818182,0.25,0.00010380376,-0.0343604241356085
"Typhoon","Haima","PH015541000",1,1,2,1.25,0.008417863,0.008417863,0.016835725,0.010522328,1,11879.50029,50,215.8783789,270.4,238.5099751,9.396253905,280.4066792,39.34224414,46.00678878,8.405684059,47518,176.8688,268.6617,0.1176,0.960406381,0.838207368,0.064880677,"north luzon","0",2.568181818,0.500000029698751,0.00016835725,-0.0153669320161026
"Typhoon","Haima","PH034920000",1,1,2,1.25,0.01336675,0.01336675,0.0267335,0.016708438,1,7481.250117,45.07309197,228.5530145,311.2,230.5188669,10.17974794,358.2771864,29.28388122,51.15759557,6.444992002,29925,483.6095,61.8784,0.1948,0.878500082,0.669887015,0.067535505,"north luzon","0",1.551724138,0.5,0.000267335,-0.0158487116062162
"Typhoon","Rammasun","PH041002000",86,1201,1287,386.25,18.98814229,1.359683794,20.34782609,6.106719368,0.118054182,6324.999999,89.95156805,21.8817077,274.8,355.0574159,3.886746076,200.7990164,36.89455352,20.45777211,7.233181219,25450,29.3627,866.7304,0.0649,0.952446453,0.844173708,0.026679842,"metro luzon","0",1.5,0.0668220667891505,0.2034782609,0.160126231876989
"Typhoon","Koppu","PH034928000",2,12,14,5,0.069097557,0.01151626,0.080613817,0.028790649,0.946140278,17366.74992,69.96862321,76.7664667,300,105.9410803,0.701368671,38.04815996,2.75561667,4.709392855,0.576325324,69467,123.172,563.9892,0.1562,0.960255591,0.845328565,0.060748269,"metro luzon","0",1.551724138,0.142857148173495,0.00080613817,-0.0531012679254265
"Typhoon","Rammasun","PH175908000",3,144,147,39,4.07297412,0.084853627,4.157827747,1.103097157,0.213849628,3535.5,50,125.3567655,192.8,197.4188768,13.29310137,190.0379172,52.64536125,67.12202978,10.48036136,14136,93.1381,151.7745,0.3754,0.601108937,0.44357469,0.125583369,"central","0",2.034482759,0.0204081631475052,0.04157827747,-0.0526635363644268
"Typhoon","Bopha","PH103501000",9,87,96,30.75,1.510810107,0.156290701,1.667100808,0.533993227,0.460524951,5758.499998,80.06395772,57.47672156,304.107591,286.4465427,4.326343961,168.3321927,17.12718207,22.60340193,3.374307354,23043,76.9086,299.616,0.3775,0.825822884,0.288989028,0.090995919,"minandao","0",1,0.0937500001499609,0.01667100808,-0.0749787332185631
"Typhoon","Utor","PH025006000",11,54,65,24.5,1.191921421,0.242798808,1.43472023,0.540779163,0.566990585,4530.499999,90.3445867,35.16711855,556.398167,80.31118636,9.702160741,366.6153328,29.51872647,48.94370956,6.742101519,18122,242.9519,74.5909,0.1652,0.880254488,0.580740404,0.160688666,"north luzon","0",3.541666667,0.169230769123538,0.0143472023,-0.136712184692711
"Typhoon","Haima","PH025703000",1,10,11,3.5,0.076090472,0.007609047,0.083699519,0.026631665,0.936360904,13142.24996,60,141.9166545,402.9,144.5785339,9.234003042,304.129137,34.27329669,45.82237573,7.597668472,52569,332.4829,158.1106,0.1576,0.937013739,0.689004716,0.130571249,"north luzon","0",3,0.0909090887368182,0.00083699519,-0.0392450241552319
"Typhoon","Haima","PH025004000",4,11,15,6.75,0.082346116,0.029944042,0.112290158,0.050530571,0.951584735,13358.24997,52.40970413,171.9907989,337.0285714,181.7660433,11.47942634,523.3283864,45.23132522,56.83023908,9.474710971,53433,264.2307,202.2213,0.1034,0.964737794,0.749246534,0.086556997,"north luzon","0",3.541666667,0.266666665479267,0.00112290158,-0.0129004740754912
"Typhoon","Goni","PH021522000",12,940,952,247,15.32129905,0.195591052,15.5168901,4.025915814,0.073253425,6135.250001,49.99007888,141.8435274,429.6,142.1550421,6.734285507,60.99196423,30.14034641,35.20324442,6.454091782,24541,158.7094,154.6283,0.1723,0.779048981,0.813728995,0.103011287,"north luzon","0",3.216216216,0.0126050420373861,0.155168901,0.106800531157005
"Typhoon","Hagupit","PH054118000",24,239,263,83.75,4.146246259,0.416359457,4.562605716,1.452921022,0.275221858,5764.25,80.14325553,9.004971841,178.8,195.8539009,7.520728191,77.15576758,27.7155905,38.86845704,6.018578076,23057,93.8193,245.751,0.4051,0.330924588,0.319066148,0.148197944,"central","0",1.866666667,0.0912547528575445,0.04562605716,-0.234959430760583
"Typhoon","Rammasun","PH175208000",7,159,166,46.75,0.617487718,0.027184994,0.644672712,0.181556923,0.63504964,25749.5,54.44892288,87.65230783,271.5,328.053763,8.702157668,265.06947,58.9294745,44.31269873,11.84318355,103014,496.5686,207.4513,0.2049,0.751819474,0.674777141,0.106506923,"metro luzon","0",2.304347826,0.0421686748856837,0.00644672712,-0.0177312642636324
"Typhoon","Melor","PH084816000",895,1475,2370,1263.75,56.08365019,34.03041825,90.11406844,48.0513308,0.613668154,2630,122.6984483,11.23476535,236.8,82.66243821,4.220448939,57.65591699,18.54261079,23.01256923,4.079709439,10523,73.6927,142.7955,0.4346,0.456329735,0.334151129,0.128422053,"central","0",2.333333333,0.377637130795601,0.9011406844,0.325727274548489
"Typhoon","Bopha","PH112501000",6900,1,6901,6900.25,0.007112249,49.07451859,49.08163084,49.07629665,49.72089123,14060.25,147.1055652,6.503490546,465.6262957,15.25021457,11.86754242,499.9589699,46.39926988,60.68238384,9.06735721,56247,1121.7629,50.1416,0.2617,0.921562712,0.428086583,0.155953842,"minandao","0",1,0.99985509344579,0.4908163084,-0.0553282756439505
"Typhoon","Nock-Ten","PH050517000",3706,8694,12400,5879.5,25.97782891,11.07359488,37.05142379,17.56805211,0.447537677,33467,104.8190608,18.52956519,220.8,72.80193704,7.11585363,269.7155963,34.62770151,34.15686942,7.413567119,133868,142.0181,942.594,0.2378,0.78005022,0.759924454,0.045328234,"central","albay",1.64,0.298870967624966,0.3705142379,0.151294044104423
"Typhoon","Haiyan","PH061906000",6910,299,7209,6984.75,3.260899201,75.3605802,78.6214794,76.175805,17.92123601,9169.25,174.8297074,7.92230291,330.1784864,291.9951333,12.03613197,341.3860254,54.17834678,62.60569269,10.81888303,36695,556.1678,65.9783,0.3546,0.738697587,0.312529274,0.126073561,"central","0",1.210526316,0.958524067152061,0.786214794,0.0606106363940547
"Typhoon","Rammasun","PH086022000",6,132,138,39,1.727918317,0.078541742,1.806460058,0.510521321,0.395371714,7639.250001,41.6088081,111.3113844,268.5333333,171.9750068,9.443161818,210.799668,29.07451636,49.85664789,6.305414709,30545,629.8432,48.4979,0.3178,0.788687639,0.327454719,0.129233891,"central","0",1.4,0.0434782610621109,0.01806460058,-0.0286285648404348
"Typhoon","Melor","PH084811000",3100,2500,5600,3725,34.75842892,43.10045186,77.85888078,51.79005909,1.233288296,7192.5,125.7833012,9.909764213,230.8,90.29066093,5.068898908,53.90097617,19.02266943,26.81788615,4.192821496,28761,125.5365,229.1093,0.4858,0.447974975,0.404346394,0.138442822,"central","0",2.333333333,0.553571428566841,0.7785888078,0.183493357487388
"Typhoon","Haiyan","PH063008000",3454,5556,9010,4843,48.51554314,30.16067063,78.67621376,42.28955641,0.629310892,11452,145.4824677,28.80876008,345.5135404,237.6933475,6.7161038,92.0794373,28.78087423,34.08984281,6.343190748,45794,214.669,213.3235,0.2543,0.922444926,0.385608523,0.073786238,"central","0",1.228571429,0.383351831368048,0.7867621376,0.267838100851301
"Typhoon","Hagupit","PH086014000",63,523,586,193.75,26.9275325,3.243660703,30.1711932,9.975543828,0.151952583,1942.25,110.0974884,18.78128069,315.7333333,44.31335737,9.863232348,332.512995,24.97691352,48.71518158,5.776165054,7767,365.3228,21.2606,0.4321,0.650485437,0.055218447,0.191401725,"central","0",1.4,0.107508532443457,0.301711932,-0.155027583224528
"Typhoon","Haima","PH148101000",27,402,429,127.5,12.75785465,0.856870835,13.61472548,4.046334497,0.134968051,3151.000001,116.4188782,21.94818708,227.7714286,136.0252649,19.43945313,685.4333492,43.57521119,98.00587043,9.211513902,12601,1562.3059,8.0657,0.6258,0.920654912,0.3736356,0.219930181,"north luzon","0",4.214285714,0.062937062980722,0.1361472548,-0.156182908423269
"Typhoon","Hagupit","PH072244000",1,129,130,33.25,1.804006573,0.013984547,1.81799112,0.46498619,0.36161989,7150.749999,53.04381695,116.0941644,158,191.0466784,1.734196583,18.27508651,7.144404971,8.73193527,1.701328388,28606,35.2859,810.6896,0.3983,0.927497395,0.539365977,0.135894836,"central","0",1.277777778,0.00769230764999556,0.0181799112,-0.0167334011970373
"Typhoon","Bopha","PH104307000",7,20,27,12,0.159349853,0.055772448,0.215122301,0.095609912,0.910659061,12551,124.9031319,2.212585175,377.1937441,249.0294999,4.832108152,89.79766575,22.78843654,25.49171258,4.744181212,50196,104.0039,482.6362,0.2369,0.76903467,0.433766675,0.080850131,"minandao","0",1,0.259259257365418,0.00215122301,-0.36404767566095
"Typhoon","Bopha","PH118205000",147,1000,1147,397,6.574405838,0.966437658,7.540843496,2.610039118,0.259616094,15210.5,95.15519987,36.54126945,482.4202443,53.57701319,15.24150727,1145.096559,53.17097032,76.33492675,10.39926739,60830,536.271,113.4315,0.3123,0.90123545,0.475966339,0.103119556,"minandao","0",1,0.128160418461495,0.07540843496,0.0244790084824708
"Typhoon","Haiyan","PH060412000",158,441,599,268.25,3.329998301,1.193060616,4.523058917,2.025560191,0.50648071,13243.25,132.6383305,39.14451185,313.6736185,353.3477624,11.12118627,178.1313353,33.9848441,57.58217064,7.459452913,52968,84.4831,626.9668,0.121,0.632588366,0.483119353,0.016857644,"central","0",1,0.263772954961046,0.04523058917,-0.400618268660133
"Typhoon","Haima","PH140116000",23,472,495,141,17.54483784,0.854939132,18.39977697,5.241148592,0.100024554,2690.25,80,82.6888228,341.4,156.8895695,8.470747932,253.3033391,32.25929269,41.85793774,7.01794908,10758,88.0389,122.1959,0.3081,0.989626556,0.797925311,0.119970263,"north luzon","0",1.2,0.0464646464679403,0.1839977697,0.112017005865413
"Typhoon","Haima","PH142705000",9,42,51,19.5,0.664583251,0.142410697,0.806993948,0.308556509,0.686304332,6319.749996,60.39393032,136.538006,333.6,149.0136037,7.829596799,349.3828736,32.88842557,39.91120693,7.075858003,25278,173.0535,146.0704,0.1721,0.964956195,0.685857322,0.124411567,"north luzon","0",2.555555556,0.176470588599755,0.00806993948,-0.0221333006320487
"Typhoon","Rammasun","PH042110000",1260,2917,4177,1989.25,17.78685651,7.683043949,25.46990046,12.12975808,0.462187165,16399.75,117.9944953,10.54469034,279.6,379.3711039,2.343185385,306.6835846,7.073708048,12.68641201,1.323236745,65593,102.3584,640.8122,0.0305,0.984176359,0.883016828,0.035229196,"metro luzon","0",1.105263158,0.301651903236374,0.2546990046,0.184917327651683
"Typhoon","Haiyan","PH063032000",49,121,170,79.25,2.082616179,0.843373494,2.925989673,1.364027539,0.59798995,5810,90.28992169,57.84082873,286,269.2607836,1.694944784,27.1389709,6.417270267,10.49360637,1.253609422,23239,46.7476,497.1138,0.1655,0.964407119,0.478304339,0.041179002,"central","0",1.228571429,0.288235294123678,0.02925989673,-0.0792230090656812
"Typhoon","Rammasun","PH045601000",1322,1296,2618,1646,40.33927321,41.14854875,81.48782196,51.23336705,1.019576434,3212.75,130.0067367,0.805648174,254.4,260.6475882,3.229702768,38.77672209,13.05711435,17.71162861,2.816761474,12859,41.5252,309.6591,0.2163,0.819391635,0.698035488,0.103805151,"metro luzon","0",1.72,0.504965622595713,0.8148782196,0.487175328916264
"Typhoon","Hagupit","PH086001000",54,275,329,122.75,12.30149855,2.415566987,14.71706553,5.490941624,0.256780616,2235.500001,98.79541997,21.20710362,219.6,121.7446717,17.97499265,147.5772806,29.46062896,87.4550256,6.754645773,8940,29.4504,303.5614,0.4805,0.547106648,0.524128046,0.156452695,"central","0",1.4,0.164133738623096,0.1471706553,-0.331246778754001
"Typhoon","Melor","PH175903000",2,4,6,3,0.073189699,0.036594849,0.109784548,0.054892274,0.965900857,5465.249991,73.90273129,51.2130864,281.6,277.0895108,14.89035769,233.4184704,43.5092993,74.64245511,9.324417385,21861,150.6262,145.1345,0.3813,0.620076752,0.484346597,0.141301862,"central","0",2.034482759,0.333333330297083,0.00109784548,-0.151202124683921
"Typhoon","Haima","PH021526000",1202,3960,5162,2192,58.19464345,17.66413167,75.85877512,32.21279253,0.315301024,6804.75,116.5165431,2.513255016,364.8,73.12347716,6.808071922,139.0385246,25.62250674,34.54318305,5.57316704,27219,416.6976,65.3207,0.2208,0.943451919,0.529119428,0.143465961,"north luzon","0",3.216216216,0.232855482336188,0.7585877512,0.404896911397288
